Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
3,New Berlin,Waukesha_WI,WI,48.2,93,7,0,0,Clear,FALSE,FALSE,FALSE,day
2,Mims,Brevard_FL,FL,71.6,83,1.8,13.8,0,Heavy Rain,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,68,56,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,San Jose,Santa Clara_CA,CA,95,18,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Stoneham,Middlesex_MA,MA,32,61,10,10.4,0,Clear,FALSE,FALSE,FALSE,night
2,North Hills,Los Angeles_CA,CA,66,48,10,3,0,Fair,FALSE,FALSE,FALSE,day
3,Rock Hill,York_SC,SC,65,100,6,6,0,Cloudy,FALSE,FALSE,FALSE,day
3,Norcross,Gwinnett_GA,GA,66,87,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
4,Miami,Miami-Dade_FL,FL,70,59,10,13.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,86,31,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Baton Rouge,East Baton Rouge_LA,LA,46.9,71,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Los Gatos,Santa Clara_CA,CA,73,59,10,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Flint,Genesee_MI,MI,73,49,10,6,0,Fair,FALSE,FALSE,FALSE,day
3,Henrico,Henrico_VA,VA,66,90,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
2,Spartanburg,Spartanburg_SC,SC,53.6,100,0.8,4.6,0.01,Heavy Drizzle,FALSE,FALSE,TRUE,twilight
3,Clarkston,Oakland_MI,MI,54,93,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,San Bernardino,San Bernardino_CA,CA,102,10,10,6,0,Fair,FALSE,FALSE,FALSE,day
4,Winneconne,Winnebago_WI,WI,33,78,3,14,0,Light Snow,TRUE,FALSE,FALSE,day
4,Baker City,Baker_OR,OR,55,83,10,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Springfield,Greene_MO,MO,56,57,10,10,0,Fair,FALSE,FALSE,FALSE,day
2,Providence,Providence_RI,RI,56,90,10,10,0,Light Rain,FALSE,FALSE,FALSE,day
2,Clio,Genesee_MI,MI,30.9,57,10,12.7,0,Overcast,FALSE,FALSE,FALSE,day
2,Saint Louis,St. Louis County_MO,MO,36,86,1.5,12.7,0,Overcast,TRUE,FALSE,FALSE,day
2,Cedar City,Iron_UT,UT,59,48,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Hazlet,Monmouth_NJ,NJ,75.9,82,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Hayward,Alameda_CA,CA,54,75,10,0,0,Overcast,TRUE,FALSE,FALSE,day
3,Omaha,Douglas_NE,NE,79.7,78,10,19.6,0,Overcast,FALSE,FALSE,FALSE,day
3,Murrieta,Riverside_CA,CA,78.8,44,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
4,Phoenix,Maricopa_AZ,AZ,62.6,37,20,0,0,Partly Cloudy,FALSE,FALSE,TRUE,night
2,Myrtle Creek,Douglas_OR,OR,78,45,10,9,0,Cloudy,FALSE,FALSE,FALSE,day
2,Oroville,Butte_CA,CA,48.9,93,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Springville,Utah_UT,UT,43,56,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Largo,Pinellas_FL,FL,87.1,57,10,15,0,Clear,FALSE,FALSE,FALSE,twilight
2,Fort Lauderdale,Broward_FL,FL,86,70,10,5,0,Fair,FALSE,FALSE,FALSE,twilight
3,Bellmawr,Camden_NJ,NJ,50,29,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Corning,Tehama_CA,CA,44.1,71,10,3.5,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Louisville,Jefferson_KY,KY,74,82,10,6,0,Fair,FALSE,FALSE,FALSE,day
3,Hollywood,Broward_FL,FL,80.1,58,10,15,0,Overcast,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,37.4,100,4,13.8,0,Rain,FALSE,FALSE,TRUE,day
2,Raleigh,Wake_NC,NC,43,100,0.5,3.5,0.02,Light Rain,FALSE,FALSE,TRUE,day
3,Atlanta,Fulton_GA,GA,89.1,50,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Delray Beach,Palm Beach_FL,FL,89,65,10,12,0,Fair,FALSE,FALSE,FALSE,day
3,Virginia Beach,Virginia Beach_VA,VA,77,60,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,San Antonio,Bexar_TX,TX,75,82,8,17.3,0,Light Rain,FALSE,FALSE,FALSE,day
4,Straughn,Henry_IN,IN,31,100,0,3,0,Fog,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,66.9,59,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
3,Redlands,San Bernardino_CA,CA,70,35,7,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,82,71,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,62.1,52,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
2,Chappaqua,Westchester_NY,NY,44.1,68,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Newark,Essex_NJ,NJ,71,68,10,14,0,Light Rain,FALSE,FALSE,FALSE,day
2,New Brunswick,Middlesex_NJ,NJ,18.7,40,10,12.7,0,Clear,FALSE,FALSE,TRUE,night
2,Apopka,Orange_FL,FL,87.1,63,10,13.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,71.1,73,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,Conshohocken,Montgomery_PA,PA,77,83,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Middle Island,Suffolk_NY,NY,30.9,69,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Detroit,Wayne_MI,MI,53.1,100,10,11.5,0.03,Light Rain,FALSE,FALSE,FALSE,night
3,Montgomery,Montgomery_AL,AL,43.5,74,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
3,Vista,San Diego_CA,CA,57.9,100,4,4.6,0,Overcast,FALSE,FALSE,FALSE,night
3,Morrow,Clayton_GA,GA,87,32,10,5,0,Fair,FALSE,FALSE,FALSE,day
3,Gaffney,Cherokee_SC,SC,61,97,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,67,51,10,0,0,Partly Cloudy,TRUE,FALSE,FALSE,day
3,Bloomington,San Bernardino_CA,CA,52,77,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Nassau,Rensselaer_NY,NY,32,96,1.8,4.6,0,Overcast,FALSE,FALSE,FALSE,day
3,Tracy,Alameda_CA,CA,57,49,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Ridgeway,Fairfield_SC,SC,71.6,73,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,90,50,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
4,Williamsburg,York_VA,VA,42.8,53,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Sherman Oaks,Los Angeles_CA,CA,91,23,10,5.8,0,Clear,TRUE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,52,24,10,24.2,0,Clear,FALSE,FALSE,FALSE,day
3,Annandale,Fairfax County_VA,VA,93.2,47,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Gaston,Calhoun_SC,SC,52,69,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Mira Loma,Riverside_CA,CA,79,7,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Norwalk,Los Angeles_CA,CA,71.1,63,10,0,0,Overcast,FALSE,FALSE,FALSE,day
3,Kansas City,Jackson_MO,MO,55.9,60,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Spanish Fork,Utah_UT,UT,41,89,10,5.8,0.06,Light Rain,FALSE,FALSE,FALSE,day
3,Waynesboro,Augusta_VA,VA,74.3,42,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Raleigh,Wake_NC,NC,39,100,0.5,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,59,82,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Whitestone,Queens_NY,NY,70,63,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Jamaica,Queens_NY,NY,81,82,10,17.3,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Landisville,Lancaster_PA,PA,36,89,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,79,62,9,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,West Berlin,Camden_NJ,NJ,57.9,84,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
4,San Tan Valley,Pinal_AZ,AZ,93.2,7,30,11.5,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Thibodaux,Terrebonne_LA,LA,69,87,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Conway,Horry_SC,SC,46.4,81,5,4.6,0,Haze,FALSE,FALSE,TRUE,day
2,Raleigh,Wake_NC,NC,81,82,10,0,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Chattanooga,Hamilton_TN,TN,36,73,10,0,0,Clear,TRUE,FALSE,FALSE,night
2,Austin,Travis_TX,TX,81,85,9,15,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,West Chester,Butler_OH,OH,53.1,77,10,5.8,0,Light Rain,FALSE,FALSE,FALSE,day
2,Boiling Springs,Spartanburg_SC,SC,46,53,10,7,0,Light Rain,FALSE,FALSE,TRUE,twilight
2,Meridian,Ada_ID,ID,82,28,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,66,48,10,3,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,89,57,10,9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,53.6,58,6,0,0,Haze,FALSE,TRUE,FALSE,day
3,Fort Lauderdale,Broward_FL,FL,78.1,90,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,night
2,Phoenix,Maricopa_AZ,AZ,73.4,23,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,44.6,53,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Fishkill,Dutchess_NY,NY,79,62,10,6.9,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Gardena,Los Angeles_CA,CA,69.1,36,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
3,Louisville,Jefferson_KY,KY,42.1,70,7,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,62,65,10,12,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Panama City,Bay_FL,FL,80.1,90,9,4.6,0.02,Scattered Clouds,FALSE,FALSE,TRUE,day
2,San Diego,San Diego_CA,CA,75.9,71,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Baton Rouge,East Baton Rouge_LA,LA,92,55,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,98,26,10,9,0,Fair,TRUE,FALSE,FALSE,day
3,Auburn,Placer_CA,CA,59,82,10,0,0,Overcast,FALSE,FALSE,FALSE,day
3,San Diego,San Diego_CA,CA,63,70,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,87.8,66,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Elkridge,Howard_MD,MD,73,90,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Redwood City,San Mateo_CA,CA,66.2,68,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Clearwater,Pinellas_FL,FL,61,97,8,0,0,Clear,FALSE,FALSE,TRUE,twilight
2,Newnan,Coweta_GA,GA,74,77,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Buena Park,Orange_CA,CA,69.1,51,10,4.6,0,Clear,TRUE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,53.6,94,10,0,0,Clear,FALSE,FALSE,TRUE,night
4,Emporia,Greensville_VA,VA,78.8,83,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
3,Richmond,Richmond City_VA,VA,69.1,90,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Lake Forest,Orange_CA,CA,55.9,80,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
2,Los Angeles,Los Angeles_CA,CA,72,64,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Chemult,Klamath_OR,OR,71.6,20,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Colorado Springs,El Paso_CO,CO,68.9,10,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
3,El Cajon,San Diego_CA,CA,59,63,10,5.8,0,Clear,TRUE,FALSE,FALSE,twilight
3,Richmond,Henrico_VA,VA,77,66,10,6.9,0,Mostly Cloudy,TRUE,FALSE,FALSE,twilight
3,San Diego,San Diego_CA,CA,60.1,42,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Cincinnati,Hamilton_OH,OH,61,97,2,12.7,0.59,Heavy Thunderstorms and Rain,FALSE,FALSE,FALSE,day
4,Goshen,Litchfield_CT,CT,35.6,81,5,17.3,0,Overcast,FALSE,FALSE,FALSE,day
2,Shingle Springs,El Dorado_CA,CA,73.4,31,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Chicago,Cook_IL,IL,-17,67,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Shreveport,Caddo_LA,LA,76,87,10,3,0,Fair,FALSE,FALSE,FALSE,twilight
2,Orange,Orange_CA,CA,64.9,81,10,8.1,0,Scattered Clouds,TRUE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,88,46,10,7,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Cincinnati,Hamilton_OH,OH,42.1,100,10,0,0,Patches of Fog,FALSE,FALSE,FALSE,day
3,Richmond,Contra Costa_CA,CA,71.1,55,10,11.5,0,Clear,TRUE,FALSE,FALSE,day
3,Virginia Beach,Virginia Beach_VA,VA,84.9,61,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Tampa,Hillsborough_FL,FL,69.8,64,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,Garden Grove,Orange_CA,CA,70,60,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Atlanta,Fulton_GA,GA,79,79,10,5.8,0,Overcast,FALSE,FALSE,TRUE,day
2,Dallas,Collin_TX,TX,75,73,10,8,0,Fair,FALSE,FALSE,TRUE,day
2,El Paso,El Paso_TX,TX,87.1,18,10,0,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Daly City,San Mateo_CA,CA,67,40,10,12,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Bell Gardens,Los Angeles_CA,CA,63,58,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
3,Mount Gilead,Morrow_OH,OH,48.9,74,7,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,72,78,10,8.1,0,Overcast,FALSE,FALSE,TRUE,day
2,Anderson,Anderson_SC,SC,51,48,10,5,0,Cloudy,FALSE,FALSE,FALSE,day
3,Clarks Grove,Freeborn_MN,MN,10.4,85,2,20.7,0,Overcast,FALSE,FALSE,FALSE,day
2,Jenkintown,Montgomery_PA,PA,84.9,63,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,77,21,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Fort Myers,Lee_FL,FL,73,29,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
3,Orlando,Orange_FL,FL,72,84,10,4.6,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Ontario,San Bernardino_CA,CA,82,25,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,San Marcos,San Diego_CA,CA,50,93,4,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Indianapolis,Marion_IN,IN,39.9,63,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Salinas,Monterey_CA,CA,60,83,8,0,0,Fair,FALSE,FALSE,FALSE,day
2,Tracy,San Joaquin_CA,CA,89,27,10,8,0,Fair,FALSE,TRUE,FALSE,day
4,Burlington,Racine_WI,WI,54,54,10,11.5,0,Clear,FALSE,FALSE,FALSE,night
3,Herndon,Fairfax County_VA,VA,37,52,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,New Oxford,Adams_PA,PA,64.9,87,10,0,0,Light Rain,FALSE,FALSE,FALSE,day
4,Maricopa,Pinal_AZ,AZ,65,4,10,12,0,Fair,FALSE,FALSE,TRUE,day
3,Miami,Miami-Dade_FL,FL,75.9,94,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Eufaula,Barbour_AL,AL,43,93,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Minden,Douglas_NV,NV,75.9,16,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Brooklyn,Kings_NY,NY,41,21,10,19.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Halfmoon,Saratoga_NY,NY,34,100,2,0,0,Light Snow,FALSE,FALSE,TRUE,day
2,Elmore,Elmore_AL,AL,77,75,10,3,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,55.8,94,4,3.5,0,Light Rain,FALSE,FALSE,FALSE,twilight
3,North Andover,Essex_MA,MA,44.1,82,10,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Elgin,Kane_IL,IL,49,69,10,5,0,Cloudy,FALSE,FALSE,FALSE,day
3,Benicia,Solano_CA,CA,71,53,10,10,0,Fair,FALSE,FALSE,FALSE,day
2,Hardeeville,Jasper_SC,SC,78.1,32,10,16.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Cambridge,Middlesex_MA,MA,38,44,10,16,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,Fort Collins,Larimer_CO,CO,37,33,10,9.2,0,Clear,FALSE,FALSE,FALSE,twilight
2,Modesto,Stanislaus_CA,CA,53.1,71,10,10.4,0,Overcast,FALSE,FALSE,FALSE,night
2,Horsham,Montgomery_PA,PA,24.8,64,10,8.1,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Tulsa,Tulsa_OK,OK,28,88,10,19.6,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Mission Viejo,Orange_CA,CA,72,57,5,6,0,Fair,FALSE,FALSE,FALSE,day
2,San Mateo,San Mateo_CA,CA,73,57,10,14,0,Fair,FALSE,FALSE,FALSE,day
2,Tampa,Hillsborough_FL,FL,71.6,100,5,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Blountsville,Blount_AL,AL,90,65,10,8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,55.9,100,7,8.1,0.01,Overcast,FALSE,FALSE,FALSE,night
2,Leesburg,Loudoun_VA,VA,83,51,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Castro Valley,Alameda_CA,CA,78,43,10,12,0,Fair,FALSE,FALSE,TRUE,day
2,Miami,Miami-Dade_FL,FL,81,85,10,10.4,0,Partly Cloudy,FALSE,FALSE,TRUE,twilight
3,Dover,Hillsborough_FL,FL,77,69,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Tampa,Hillsborough_FL,FL,87.8,66,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,West Valley City,Salt Lake_UT,UT,86.9,18,10,13.8,0,Clear,FALSE,FALSE,TRUE,day
3,Flint,Genesee_MI,MI,75,84,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,91,55,10,15,0,Scattered Clouds,FALSE,FALSE,TRUE,day
4,Greensburg,Westmoreland_PA,PA,60.8,42,15,27.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Mesquite,Dallas_TX,TX,53.6,100,5,9.2,0,Rain,FALSE,FALSE,FALSE,day
3,Escondido,San Diego_CA,CA,57,96,7,3.5,0.01,Overcast,FALSE,FALSE,FALSE,twilight
3,La Mesa,San Diego_CA,CA,57.2,67,10,4.6,0,Overcast,FALSE,FALSE,FALSE,night
3,Seattle,King_WA,WA,64,70,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,84.9,72,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Lehi,Utah_UT,UT,61,39,10,9.2,0,Clear,FALSE,FALSE,FALSE,twilight
4,Cheyenne,Laramie_WY,WY,41,33,10,12.7,0,Clear,TRUE,FALSE,FALSE,day
2,Carlton,Yamhill_OR,OR,43,93,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Sparks,Washoe_NV,NV,49,54,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,77,82,10,4.6,0,Scattered Clouds,TRUE,FALSE,FALSE,day
3,Hawthorne,Los Angeles_CA,CA,66,65,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,73.9,53,10,20.7,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Fairfield,Solano_CA,CA,74,33,10,10,0,Fair,FALSE,FALSE,FALSE,night
3,Norwalk,Los Angeles_CA,CA,80.1,56,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Chatsworth,Los Angeles_CA,CA,54,100,5,0,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Cary,Wake_NC,NC,73,84,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Sheridan,Sheridan_WY,WY,12.9,71,4,11.5,0,Light Snow,FALSE,FALSE,FALSE,day
2,Hialeah,Miami-Dade_FL,FL,75.9,91,10,5.8,0,Clear,FALSE,FALSE,FALSE,night
2,Bronx,Bronx_NY,NY,81,39,10,15,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Purchase,Westchester_NY,NY,42.1,79,10,4.6,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,77,54,10,10.4,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Austin,Travis_TX,TX,84.9,72,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Albuquerque,Bernalillo_NM,NM,68,21,10,6.9,0,Scattered Clouds,FALSE,FALSE,TRUE,twilight
2,Lafayette,Lafayette_LA,LA,72,87,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Gulfport,Harrison_MS,MS,18,68,10,15,0,Light Freezing Rain,FALSE,FALSE,FALSE,day
2,Boston,Suffolk_MA,MA,35.1,92,7,3.5,0,Overcast,FALSE,FALSE,TRUE,twilight
3,Stratford,Fairfield_CT,CT,24.1,40,10,17.3,0,Overcast,FALSE,FALSE,FALSE,day
2,Trenton,Edgefield_SC,SC,88,46,10,8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,72,87,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Santa Monica,Los Angeles_CA,CA,57,74,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Fort Lauderdale,Broward_FL,FL,90,63,10,12.7,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Mammoth Lakes,Mono_CA,CA,45,55,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
3,Jacksonville,Duval_FL,FL,82,76,10,8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Indianapolis,Marion_IN,IN,54,51,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Brea,Orange_CA,CA,64.9,65,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
2,Arcadia,Los Angeles_CA,CA,89,38,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Irving,Dallas_TX,TX,81,50,10,10.4,0,Clear,FALSE,FALSE,FALSE,night
3,Bettendorf,Scott_IA,IA,34,89,5,3.5,0,Clear,FALSE,FALSE,FALSE,night
2,Littleton,Douglas_CO,CO,33.1,64,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Nashville,Davidson_TN,TN,83,53,10,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Creswell,Lane_OR,OR,76,45,10,5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,84.9,57,10,6.9,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Scranton,Lackawanna_PA,PA,57,25,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
2,Woodridge,Dupage_IL,IL,65.5,88,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Salt Lake City,Salt Lake_UT,UT,51.8,94,8,6.9,0,Rain,FALSE,FALSE,FALSE,twilight
2,Pacoima,Los Angeles_CA,CA,62.6,27,10,8.1,0,Clear,TRUE,FALSE,FALSE,twilight
2,Santa Rosa,Sonoma_CA,CA,61,31,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,89.6,55,13,0,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Brooklyn,Kings_NY,NY,87.8,19,10,10.4,0,Clear,TRUE,FALSE,FALSE,day
2,El Paso,El Paso_TX,TX,51.8,19,8,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Wellford,Spartanburg_SC,SC,66,96,2,10,0,Fog,FALSE,FALSE,FALSE,twilight
2,Rancho Cordova,Sacramento_CA,CA,84.2,27,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,Katonah,Westchester_NY,NY,37.9,89,10,8.1,0,Overcast,TRUE,FALSE,FALSE,day
2,Telford,Montgomery_PA,PA,28.4,93,10,0,0,Clear,FALSE,FALSE,TRUE,twilight
2,Columbia,Richland_SC,SC,54,86,7,0,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Perris,Riverside_CA,CA,59.5,77,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,87.1,59,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,East Peoria,Tazewell_IL,IL,24,84,1,7,0.02,Light Snow,FALSE,FALSE,FALSE,day
3,Sun City,Riverside_CA,CA,89,22,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,44.6,34,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Madison,Limestone_AL,AL,90,54,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,69.8,100,10,6.9,0,Overcast,FALSE,FALSE,TRUE,twilight
2,Oklahoma City,Oklahoma_OK,OK,13.1,50,10,8.1,0,Clear,FALSE,FALSE,FALSE,twilight
2,Spring Hill,Hernando_FL,FL,63,93,8,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
